City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,conde,-7.2597,-34.9075,81.86,65,20,13.8,BR,1675888664
306,quesnel,52.9999,-122.5029,36.1,51,75,11.5,CA,1675888528
307,lorengau,-2.0226,147.2712,76.69,87,100,9.82,PG,1675888665
308,harlingen,26.1906,-97.6961,68.05,72,100,18.41,US,1675888332
309,igrim,63.1906,64.4162,20.52,89,48,9.95,RU,1675888665
310,necochea,-38.5473,-58.7368,73.13,57,0,10.58,AR,1675888666
311,zaterechnyy,44.7931,45.2097,19.67,96,100,8.3,RU,1675888666
312,ruteng,-8.6136,120.4721,61.95,89,73,1.12,ID,1675888667
313,shebunino,46.4339,141.8603,10.24,84,79,14.36,RU,1675888667
314,chara,56.9064,118.2631,-14.62,79,39,1.72,RU,1675888667
315,moron,-34.6534,-58.6198,85.89,18,10,5.35,AR,1675888668
316,mareeba,-17.0,145.4333,74.44,92,78,2.3,AU,1675888668
317,luderitz,-26.6481,15.1594,63.39,96,6,14.09,NA,1675888669
318,mehamn,71.0357,27.8492,39.15,70,0,49.48,NO,1675888669
319,smoky lake,54.1169,-112.4686,34.52,37,66,5.75,CA,1675888516
320,bereda,43.2686,-7.5406,41.14,100,10,3.74,ES,1675888670
321,ballymena,54.8636,-6.2763,42.24,88,100,10.07,GB,1675888671
322,poshekhonye,58.4993,39.1353,14.58,100,87,2.82,RU,1675888671
323,dicabisagan,17.0818,122.4157,73.2,87,100,3.62,PH,1675888671
324,pangnirtung,66.1451,-65.7125,-20.2,63,0,3.44,CA,1675888672
325,guerrero negro,27.9769,-114.0611,69.62,20,0,7.23,MX,1675888672
326,havelock,34.8791,-76.9013,73.36,56,0,10.36,US,1675888673
327,lafiagi,8.8667,5.4167,87.73,17,14,2.86,NG,1675888674
328,middleton,53.55,-2.2,42.04,78,100,9.06,GB,1675888674
329,nkhata bay,-11.6066,34.2907,73.35,76,100,7.7,MW,1675888674
330,veseloyarsk,51.2836,81.1056,-5.49,100,99,6.55,RU,1675888675
331,banjar,-8.19,114.9675,76.15,92,100,1.16,ID,1675888675
332,zakamensk,50.3741,103.2863,-10.28,100,37,3.18,RU,1675888676
333,kuminskiy,58.6667,66.5667,13.01,95,100,6.02,RU,1675888676
334,kruisfontein,-34.0033,24.7314,64.89,75,100,6.89,ZA,1675888677
335,port augusta,-32.5,137.7667,77.27,23,0,3.6,AU,1675888677
336,labuhan,-6.8844,112.2051,76.57,89,100,10.07,ID,1675888677
337,pontianak,-0.0333,109.3333,75.18,100,63,2.3,ID,1675888678
338,timmins,48.4669,-81.3331,31.82,74,100,12.66,CA,1675888678
339,port blair,11.6667,92.75,75.42,73,76,7.67,IN,1675888679
340,malakal,9.5334,31.6605,77.74,16,0,7.58,SS,1675888679
341,zyryanskoye,56.8306,86.6258,0.66,99,100,3.67,RU,1675888680
342,iquique,-20.2208,-70.1431,78.84,72,39,7.27,CL,1675888668
343,codrington,-38.2667,141.9667,56.1,88,2,5.66,AU,1675888680
344,norilsk,69.3535,88.2027,-9.58,97,100,7.56,RU,1675888681
345,carutapera,-1.195,-46.02,78.01,85,99,7.05,BR,1675888681
346,mahajanga,-15.7167,46.3167,77.02,88,40,6.91,MG,1675888686
347,ormara,25.2088,64.6357,71.2,75,92,9.71,PK,1675888687
348,maksatikha,57.797,35.8825,26.62,97,98,4.45,RU,1675888688
349,almenara,-16.1836,-40.6944,78.66,65,3,2.3,BR,1675888690
350,lodja,-3.4833,23.4333,69.49,98,100,1.95,CD,1675888691
351,boma,7.0805,-2.1697,76.86,71,84,3.04,GH,1675888692
352,pindiga,9.9833,10.9333,78.64,16,48,10.02,NG,1675888693
353,sambava,-14.2667,50.1667,75.45,90,42,7.7,MG,1675888694
354,okakarara,-20.5833,17.4333,68.36,76,98,4.05,NA,1675888695
355,sjenica,43.2731,19.9994,1.36,100,87,3.47,RS,1675888698
356,buenavista,8.9769,125.4089,72.68,92,100,3.24,PH,1675888434
357,sylacauga,33.1732,-86.2516,77.9,57,40,9.22,US,1675888700
358,chicama,-7.8447,-79.1469,77.54,58,45,11.27,PE,1675888702
359,papara,-3.9839,-38.7273,81.0,77,13,5.1,BR,1675888706
360,vakhrushev,48.9833,142.9667,-12.96,98,42,4.27,RU,1675888709
361,bubaque,11.2833,-15.8333,75.09,70,5,12.75,GW,1675888713
362,dauphin,51.1494,-100.0502,30.34,99,100,10.36,CA,1675888714
363,faya,18.3851,42.4509,55.51,67,97,3.22,SA,1675888716
364,catalina,32.5056,-110.9211,62.53,24,96,1.99,US,1675888507
365,loandjili,-4.7561,11.8578,79.47,87,72,8.66,CG,1675888716
366,hong gai,20.956,107.0946,69.71,97,79,4.56,VN,1675888717
367,katsuura,35.1333,140.3,44.62,60,45,15.73,JP,1675888717
368,flinders,-34.5833,150.8552,67.17,93,99,3.0,AU,1675888546
369,yei,4.095,30.6779,74.57,26,8,1.92,SS,1675888718
370,nelson bay,-32.7167,152.15,73.0,84,24,8.01,AU,1675888718
371,cilegon,-6.0174,106.0538,77.34,85,97,12.33,ID,1675888719
372,lugoba,-6.45,38.3333,73.31,97,100,2.91,TZ,1675888719
373,yangjiang,21.85,111.9667,67.26,90,100,7.56,CN,1675888719
374,dodge city,37.7528,-100.0171,55.26,35,0,4.61,US,1675888698
375,shenjiamen,29.9576,122.298,50.58,85,100,15.77,CN,1675888720
376,surt,31.2089,16.5887,57.36,52,0,30.49,LY,1675888721
377,ulaangom,49.9811,92.0667,-14.44,90,100,2.95,MN,1675888554
378,tyup,42.7276,78.3648,21.52,68,100,3.11,KG,1675888721
379,ouadda,8.0777,22.4007,72.55,16,16,8.28,CF,1675888722
380,mana,5.6592,-53.7767,76.69,90,99,10.42,GF,1675888722
381,talakan,50.3167,130.3667,-28.43,100,32,0.38,RU,1675888723
382,arlit,18.7369,7.3853,78.01,13,3,6.02,NE,1675888723
383,lompoc,34.6391,-120.4579,76.01,28,0,0.0,US,1675888518
384,kushmurun,52.4503,64.6311,-16.58,100,83,5.08,KZ,1675888724
385,ayorou,14.7308,0.9174,81.99,10,53,11.56,NE,1675888724
386,bonthe,7.5264,-12.505,77.58,79,51,6.71,SL,1675888725
387,khash,28.2211,61.2158,56.66,59,29,25.72,IR,1675888725
