City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
103,faanui,-16.4833,-151.75,81.97,70,9,10.92,PF,1675999705
104,axim,4.8699,-2.2405,77.7,91,54,4.61,GH,1675999706
105,kodiak,57.79,-152.4072,22.51,42,0,4.61,US,1675999706
106,peski,55.2163,38.7626,18.23,95,63,9.33,RU,1675999707
107,mar del plata,-38.0023,-57.5575,71.1,100,0,5.01,AR,1675999707
108,cabo san lucas,22.8909,-109.9124,67.51,65,0,3.44,MX,1675999461
109,saint-philippe,-21.3585,55.7679,80.19,80,99,10.92,RE,1675999708
110,guipavas,48.4352,-4.3972,46.45,97,100,2.3,FR,1675999708
111,codrington,-38.2667,141.9667,79.11,43,83,15.61,AU,1675999709
112,lagoa,39.05,-27.9833,56.73,58,77,11.88,PT,1675999709
113,preston,53.7667,-2.7167,43.9,88,100,10.31,GB,1675999710
114,tuktoyaktuk,69.4541,-133.0374,-11.2,84,100,14.97,CA,1675999710
115,vaitape,-16.5167,-151.75,81.97,70,9,10.87,PF,1675999711
116,goderich,43.7501,-81.7165,37.9,100,100,13.8,CA,1675999711
117,saint george,37.1041,-113.5841,45.25,33,0,16.11,US,1675999538
118,cadillac,44.2519,-85.4012,31.91,100,100,12.66,US,1675999712
119,oga,46.4631,10.347,20.08,68,10,4.07,IT,1675999712
120,niquelandia,-14.4739,-48.4597,70.79,87,93,1.88,BR,1675999713
121,balkhash,46.844,74.9804,0.21,85,0,8.95,KZ,1675999714
122,huarmey,-10.0681,-78.1522,72.07,84,96,5.82,PE,1675999714
123,berlevag,70.8578,29.0864,32.0,69,20,24.16,NO,1675999714
124,muntenii de jos,46.6167,27.7667,11.16,92,5,3.02,RO,1675999715
125,cruzeiro do sul,-29.5128,-51.9853,74.48,85,91,2.42,BR,1675999433
126,torbay,47.6666,-52.7314,14.58,81,100,21.85,CA,1675999716
127,hofn,64.2539,-15.2082,29.89,70,100,12.86,IS,1675999716
128,araouane,18.9048,-3.5265,68.95,14,57,14.79,ML,1675999717
129,machhlishahr,25.6833,82.4167,64.08,41,0,4.47,IN,1675999717
130,nelidovo,56.2211,32.7774,18.91,86,97,10.36,RU,1675999717
131,cidreira,-30.1811,-50.2056,73.11,84,70,8.99,BR,1675999718
132,aklavik,68.2191,-135.0107,-23.37,99,99,5.91,CA,1675999719
133,honiara,-9.4333,159.95,82.27,79,98,2.82,SB,1675999719
134,namibe,-15.1961,12.1522,68.58,81,82,5.08,AO,1675999719
135,bansko,41.8383,23.4885,19.65,85,86,1.81,BG,1675999720
136,saint-pierre,-21.3393,55.4781,80.28,57,0,4.61,RE,1675999422
137,padang,-0.9492,100.3543,82.45,75,100,3.4,ID,1675999721
138,jiayuguan,39.8167,98.3,39.92,11,19,3.96,CN,1675999721
139,tilichiki,60.4667,166.1,-11.04,86,100,13.65,RU,1675999722
140,ewa beach,21.3156,-158.0072,78.75,60,40,26.46,US,1675999722
141,glens falls,43.3095,-73.644,42.33,94,100,0.0,US,1675999181
142,atuona,-9.8,-139.0333,79.02,79,7,20.6,PF,1675999723
143,gat,31.61,34.7642,49.41,70,79,1.39,IL,1675999723
144,kumylzhenskaya,49.8809,42.5898,13.98,96,100,3.49,RU,1675999724
145,yellowknife,62.456,-114.3525,-10.68,77,40,5.75,CA,1675999725
146,houma,29.5958,-90.7195,64.4,70,100,3.44,US,1675999440
147,wattegama,6.7989,81.4808,77.77,72,86,6.2,LK,1675999725
148,koslan,63.4564,48.8989,25.65,90,100,11.03,RU,1675999726
149,ancud,-41.8697,-73.8203,58.91,99,100,7.65,CL,1675999726
150,omsukchan,62.5333,155.8,-27.22,95,78,5.91,RU,1675999693
151,terrace,54.5163,-128.6035,33.71,100,100,2.3,CA,1675999727
152,humaita,-7.5061,-63.0208,73.69,99,92,0.83,BR,1675999727
153,hasaki,35.7333,140.8333,38.21,80,100,17.63,JP,1675999728
154,bilibino,68.0546,166.4372,-37.21,100,85,1.92,RU,1675999728
155,talnakh,69.4865,88.3972,-6.47,97,100,12.35,RU,1675999729
156,lakatoro,-16.0999,167.4164,85.91,66,95,14.38,VU,1675999729
157,nikolskoye,59.7035,30.7861,30.09,89,100,12.37,RU,1675999730
158,buenos aires,-34.6132,-58.3772,82.13,74,0,8.05,AR,1675999549
159,kavieng,-2.5744,150.7967,81.63,82,100,13.29,PG,1675999730
160,agirish,61.9247,63.0231,17.94,92,84,7.29,RU,1675999731
161,elmira,42.0898,-76.8077,55.53,85,83,14.41,US,1675999731
162,vagur,61.4732,-6.8119,41.76,92,100,22.06,FO,1675999732
163,vila franca do campo,37.7167,-25.4333,55.81,76,59,9.04,PT,1675999732
164,aquiraz,-3.9014,-38.3911,81.18,83,100,7.58,BR,1675999553
165,hambantota,6.1241,81.1185,80.94,83,20,1.14,LK,1675999733
166,morant bay,17.8815,-76.4093,78.42,82,5,10.65,JM,1675999733
167,xanxere,-26.8769,-52.4042,69.91,64,95,3.62,BR,1675999734
168,vestmanna,62.1564,-7.1664,36.52,93,100,11.5,FO,1675999734
169,guines,50.8671,1.8703,39.88,80,65,2.64,FR,1675999735
170,salalah,17.0151,54.0924,75.29,27,0,13.8,OM,1675999735
171,lokachi,50.737,24.6494,24.75,87,98,9.53,UA,1675999736
172,samoylovka,51.184,43.7081,9.5,99,100,4.85,RU,1675999736
173,nichinan,31.6,131.3667,56.88,88,93,7.02,JP,1675999736
174,kavaratti,10.5669,72.642,79.95,75,100,8.55,IN,1675999737
175,bambous virieux,-20.3428,57.7575,81.21,78,40,6.91,MU,1675999738
176,christchurch,-43.5333,172.6333,73.42,61,75,17.27,NZ,1675999532
177,margate,51.3813,1.3862,38.7,81,87,1.01,GB,1675999738
178,laguna,38.421,-121.4238,58.32,78,0,3.44,US,1675999739
179,kaeo,-35.1,173.7833,70.39,55,100,7.85,NZ,1675999739
180,pisco,-13.7,-76.2167,71.65,94,40,5.75,PE,1675999551
181,jabinyanah,35.035,10.9081,48.0,71,25,26.44,TN,1675999599
182,bundaberg,-24.85,152.35,83.43,53,40,13.71,AU,1675999509
183,luhyny,51.082,28.4006,18.27,77,55,8.9,UA,1675999740
184,klaksvik,62.2266,-6.589,38.32,97,100,21.94,FO,1675999741
185,dingle,10.9995,122.6711,82.4,73,100,13.69,PH,1675999741
186,lugovoy,42.9472,72.7644,15.13,91,98,1.16,KZ,1675999742
187,berwick,41.0545,-76.2333,60.73,77,100,13.76,US,1675999742
188,valley,45.1277,-116.1262,11.01,88,30,5.88,US,1675999743
189,turbat,26.0023,63.044,64.87,78,6,0.6,PK,1675999743
190,pangnirtung,66.1451,-65.7125,-35.93,88,28,3.2,CA,1675999744
191,buchanan,5.8808,-10.0467,77.18,90,54,1.66,LR,1675999744
192,buala,-8.145,159.5921,86.0,59,100,5.03,SB,1675999515
193,san cristobal,7.7669,-72.225,68.18,95,83,1.59,VE,1675999745
194,ponta delgada,37.7333,-25.6667,56.12,71,20,9.22,PT,1675999745
195,ambulu,-8.345,113.6058,83.7,69,74,2.89,ID,1675999746
196,arraial do cabo,-22.9661,-42.0278,74.48,90,55,8.52,BR,1675999746
197,srednekolymsk,67.45,153.6833,-36.67,96,75,4.43,RU,1675999746
198,ribeira grande,38.5167,-28.7,56.77,67,82,5.01,PT,1675999747
199,vardo,70.3705,31.1107,28.38,80,88,20.71,NO,1675999747
200,tabou,4.423,-7.3528,78.76,85,6,4.79,CI,1675999748
201,anloga,5.7947,0.8973,80.19,86,71,10.78,GH,1675999748
202,stromness,58.965,-3.296,42.76,89,100,17.0,GB,1675999749
203,nome,64.5011,-165.4064,-0.33,71,100,4.61,US,1675999460
204,nhulunbuy,-12.2333,136.7667,81.21,83,75,12.66,AU,1675999749
205,otradnoye,59.7775,30.8181,30.25,90,100,12.46,RU,1675999750
206,valparaiso,-33.0393,-71.6273,58.64,88,0,4.61,CL,1675999640
207,hereford,52.0568,-2.7148,37.62,91,61,3.0,GB,1675999750
208,atikokan,48.7555,-91.6216,9.79,89,88,10.98,CA,1675999751
209,say,13.1007,2.3689,73.96,12,4,10.07,NE,1675999751
210,port lincoln,-34.7333,135.8667,72.59,61,5,18.45,AU,1675999752
211,rafraf,37.1904,10.1837,48.52,81,97,36.06,TN,1675999752
212,mount isa,-20.7333,139.5,89.37,40,6,14.97,AU,1675999753
213,te anau,-45.4167,167.7167,66.04,38,37,2.21,NZ,1675999753
214,gigmoto,13.7796,124.39,80.67,79,100,13.38,PH,1675999754
215,ostersund,63.1792,14.6357,28.85,93,40,26.46,SE,1675999754
216,necochea,-38.5473,-58.7368,63.03,91,0,10.18,AR,1675999754
217,kaitangata,-46.2817,169.8464,58.82,56,77,7.4,NZ,1675999755
218,avarua,-21.2078,-159.775,82.45,69,20,3.44,CK,1675999755
219,mountain home,43.133,-115.6912,32.14,47,0,12.66,US,1675999756
220,coihaique,-45.5752,-72.0662,54.21,93,75,8.05,CL,1675999756
221,sheridan,44.8333,-106.9173,21.45,73,0,4.61,US,1675999514
222,san jeronimo,-11.9472,-75.2829,52.86,82,100,2.57,PE,1675999757
223,ilulissat,69.2167,-51.1,3.22,78,100,10.36,GL,1675999692
224,samana,19.2056,-69.3369,74.7,81,5,11.56,DO,1675999757
225,upernavik,72.7868,-56.1549,-23.67,95,99,7.4,GL,1675999758
226,peniche,39.3558,-9.3811,51.93,73,0,19.33,PT,1675999758
227,yinchuan,38.4681,106.2731,30.87,62,95,2.15,CN,1675999759
228,port hardy,50.6996,-127.4199,42.98,93,100,16.11,CA,1675999759
229,havre-saint-pierre,50.2334,-63.5986,8.6,65,0,6.91,CA,1675999759
230,kamenka,51.3223,42.7678,13.39,97,100,5.26,RU,1675999760
231,caravelas,-17.7125,-39.2481,73.44,91,86,3.65,BR,1675999760
232,rawah,34.4816,41.9093,40.96,56,100,6.26,IQ,1675999761
233,torrington,41.8007,-73.1212,50.2,93,100,9.53,US,1675999761
234,elban,50.1018,136.5094,-1.14,86,85,3.11,RU,1675999761
235,inhambane,-23.865,35.3833,77.43,91,60,8.37,MZ,1675999762
236,alice springs,-23.7,133.8833,96.35,16,0,18.41,AU,1675999583
237,wad madani,14.4012,33.5199,70.88,51,51,8.19,SD,1675999763
238,san carlos de bariloche,-41.1456,-71.3082,58.24,94,100,11.5,AR,1675999594
239,surt,31.2089,16.5887,55.56,67,46,20.83,LY,1675999763
240,tostedt,53.2833,9.7167,36.72,90,100,8.81,DE,1675999764
241,ajdabiya,30.7554,20.2263,53.69,53,100,14.85,LY,1675999764
242,souillac,-20.5167,57.5167,79.18,78,40,6.91,MU,1675999764
243,san rafael del sur,11.8485,-86.4384,79.77,65,0,15.57,NI,1675999765
244,podgornoye,51.735,39.1496,23.22,93,100,6.71,RU,1675999765
245,blagoyevo,63.3667,47.9167,25.93,88,98,10.78,RU,1675999766
246,sechura,-5.5569,-80.8222,76.96,72,90,9.13,PE,1675999766
247,medea,36.2642,2.7539,32.79,93,11,4.79,DZ,1675999767
248,gizo,-8.103,156.8419,84.67,70,100,11.3,SB,1675999515
249,mahibadhoo,3.7833,72.9667,80.4,69,100,10.8,MV,1675999767
250,praia da vitoria,38.7333,-27.0667,55.65,76,20,13.78,PT,1675999768
251,lalmohan,22.3384,90.7419,72.59,67,8,3.78,BD,1675999768
252,yaan,7.3833,8.5667,77.77,19,69,4.94,NG,1675999768
253,nautla,20.2167,-96.7833,67.93,83,98,5.64,MX,1675999769
254,arys,42.4252,68.795,21.4,64,11,5.84,KZ,1675999769
255,maningrida,-12.0667,134.2667,87.46,68,98,5.19,AU,1675999770
256,saint-michel-des-saints,46.6834,-73.9159,24.94,97,100,9.13,CA,1675999770
257,strezhevoy,60.7333,77.5889,-12.42,100,62,5.55,RU,1675999771
258,sochi,43.6,39.7303,33.89,72,16,9.37,RU,1675999496
259,boa vista,2.8197,-60.6733,80.58,69,75,13.8,BR,1675999668
260,urgut,39.4022,67.2431,20.82,93,99,0.98,UZ,1675999772
261,general cepeda,25.3833,-101.45,58.06,25,16,0.56,MX,1675999772
262,lieksa,63.3167,30.0167,30.45,95,100,13.29,FI,1675999773
263,thompson,55.7435,-97.8558,-9.24,84,20,2.3,CA,1675999773
264,pavlodar,52.3,76.95,-16.8,69,75,4.47,KZ,1675999774
265,airai,-8.9266,125.4092,66.58,82,100,4.74,TL,1675999774
266,conde,-7.2597,-34.9075,76.46,100,20,4.61,BR,1675999775
267,touros,-5.1989,-35.4608,79.84,80,31,12.62,BR,1675999775
268,mayo,38.8876,-76.5119,66.36,74,40,16.11,US,1675999776
269,hailin,44.5833,129.4167,18.75,85,100,2.66,CN,1675999776
270,ozernovskiy,51.5,156.5167,21.85,73,100,25.28,RU,1675999776
271,umm kaddadah,13.6017,26.6876,61.93,16,18,13.85,SD,1675999777
272,bud,39.447,-86.1758,39.85,90,100,16.51,US,1675999777
273,khatanga,71.9667,102.5,-48.48,99,42,4.27,RU,1675999778
274,stanislav,46.5691,32.1478,25.09,59,61,4.29,UA,1675999778
275,revelstoke,50.9832,-118.2023,33.82,93,100,4.61,CA,1675999779
276,cayhagan,9.6697,122.4256,84.07,66,86,12.68,PH,1675999779
277,farafangana,-22.8167,47.8333,72.64,90,92,4.03,MG,1675999780
278,coahuayana,18.7333,-103.6833,70.43,86,1,1.97,MX,1675999780
279,bilma,18.6853,12.9164,63.14,21,1,11.99,NE,1675999780
280,normandin,48.8333,-72.5321,14.13,67,100,3.44,CA,1675999781
281,derzhavinsk,51.1,66.3167,-2.78,100,97,9.44,KZ,1675999781
282,vostok,46.4856,135.8833,13.93,69,100,0.36,RU,1675999782
283,lebu,-37.6167,-73.65,58.93,95,3,5.39,CL,1675999782
284,dikson,73.5069,80.5464,3.34,93,100,30.53,RU,1675999783
285,itaocara,-21.6692,-42.0761,71.94,97,100,2.35,BR,1675999783
286,nyurba,63.2842,118.3319,-32.22,95,99,4.85,RU,1675999783
287,nampula,-15.1165,39.2666,73.35,94,40,10.36,MZ,1675999784
288,beisfjord,68.3751,17.5988,30.04,92,100,6.82,NO,1675999784
289,koutsouras,35.0339,25.9469,47.1,61,21,9.35,GR,1675999785
290,atherton,53.5237,-2.4935,42.04,81,100,1.99,GB,1675999785
291,moroni,-11.7022,43.2551,79.43,81,39,3.96,KM,1675999786
292,mehamn,71.0357,27.8492,31.95,86,100,25.32,NO,1675999786
293,sabha,27.0377,14.4283,46.53,73,68,6.71,LY,1675999786
294,riyadh,24.6877,46.7219,46.54,41,100,6.76,SA,1675999787
295,rudbar,30.15,62.6,46.9,57,8,9.95,AF,1675999787
296,florence,43.7667,11.25,36.68,57,0,2.3,IT,1675999788
297,bongandanga,1.5,21.05,69.58,34,99,1.74,CD,1675999788
298,longyearbyen,78.2186,15.6401,19.24,79,75,12.66,SJ,1675999788
